LEW 88232,LL6,6,Found,1988,http://www.lpi.usra.edu/meteor/metbull.php?code=13985,-84.23762,161.42981,#e5e3df
LEW 88696,L3.7,6,Found,1988,http://www.lpi.usra.edu/meteor/metbull.php?code=14433,-84.27217,161.4111,#e5e3df
LEW 88583,H6,6,Found,1988,http://www.lpi.usra.edu/meteor/metbull.php?code=14323,-84.24968,161.40339,#e5e3df
LEW 88579,H5,6,Found,1988,http://www.lpi.usra.edu/meteor/metbull.php?code=14319,-84.24937,161.39646,#e5e3df
LEW 88727,H5,6,Found,1988,http://www.lpi.usra.edu/meteor/metbull.php?code=14464,-84.28093,161.36788,#e5e3df
LEW 88280,Lodranite,6,Found,1988,http://www.lpi.usra.edu/meteor/metbull.php?code=14031,-84.28238,161.359,#e5e3df
EET 90228,L6,6,Found,1990,http://www.lpi.usra.edu/meteor/metbull.php?code=8637,-76.28368,156.48011,#e5e3df
EET 90762,L6,6,Found,1990,http://www.lpi.usra.edu/meteor/metbull.php?code=9171,-76.2901,156.45746,#e5e3df
EET 90037,L6,6,Found,1990,http://www.lpi.usra.edu/meteor/metbull.php?code=8447,-76.29151,156.44206,#e5e3df
PCA 91408,H5,6,Found,1991,http://www.lpi.usra.edu/meteor/metbull.php?code=18699,-85.69025,-69.09803,#0
PCA 91246,H6,6,Found,1991,http://www.lpi.usra.edu/meteor/metbull.php?code=18537,-85.68029,-68.75661,#0
Forrest 029,H3-5,6,Found,1992,http://www.lpi.usra.edu/meteor/metbull.php?code=10152,-30.7315,127.93917,#80796d
QUE 93387,H5,6,Found,1993,http://www.lpi.usra.edu/meteor/metbull.php?code=19475,-84,168,#e5e3df
QUE 93388,H5,6,Found,1993,http://www.lpi.usra.edu/meteor/metbull.php?code=19476,-84,168,#e5e3df
QUE 93667,L5,6,Found,1993,http://www.lpi.usra.edu/meteor/metbull.php?code=19754,-84,168,#e5e3df
QUE 93319,H5,6,Found,1993,http://www.lpi.usra.edu/meteor/metbull.php?code=19407,-84.57335,162.50019,#e5e3df
QUE 93320,H6,6,Found,1993,http://www.lpi.usra.edu/meteor/metbull.php?code=19408,-84.59988,162.18738,#e5e3df
QUE 94326,L6,6,Found,1994,http://www.lpi.usra.edu/meteor/metbull.php?code=19960,-84,168,#e5e3df
QUE 97921,LL5,6,Found,1997,http://www.lpi.usra.edu/meteor/metbull.php?code=21375,-84,168,#e5e3df
QUE 97981,LL5,6,Found,1997,http://www.lpi.usra.edu/meteor/metbull.php?code=21435,-84,168,#e5e3df
FRO 97020,H6,6,Found,1997,http://www.lpi.usra.edu/meteor/metbull.php?code=10750,-72.95167,160.45917,#bfbfcb
DaG 542,L6,6,Found,1997,http://www.lpi.usra.edu/meteor/metbull.php?code=6090,27.18683,16.288,#b29572
QUE 99153,LL5,6,Found,1999,http://www.lpi.usra.edu/meteor/metbull.php?code=21605,-84,168,#e5e3df
QUE 99180,LL5,6,Found,1999,http://www.lpi.usra.edu/meteor/metbull.php?code=21631,-84,168,#e5e3df
QUE 99851,LL5,6,Found,1999,http://www.lpi.usra.edu/meteor/metbull.php?code=22295,-84,168,#e5e3df
EET 99437,CM2,6,Found,1999,http://www.lpi.usra.edu/meteor/metbull.php?code=9980,-76.18333,157.16667,#e5e3df
MIL 99328,L6,6,Found,1999,http://www.lpi.usra.edu/meteor/metbull.php?code=16684,-83.25,157,#e5e3df
DaG 825,H5,6,Found,2000,http://www.lpi.usra.edu/meteor/metbull.php?code=6372,26.98683,16.43717,#9a7e69
MET 00716,LL6,6,Found,2000,http://www.lpi.usra.edu/meteor/metbull.php?code=15950,-79.68333,159.75,#e5e3df
Dho 717,L6,6,Found,2001,http://www.lpi.usra.edu/meteor/metbull.php?code=7473,19.32667,54.785,#eccfac
FRO 01030,Ureilite,6,Found,2001,http://www.lpi.usra.edu/meteor/metbull.php?code=10213,-72.99083,160.4025,#8b868c
MET 01209,L5,6,Found,2001,http://www.lpi.usra.edu/meteor/metbull.php?code=16441,-79.68333,159.75,#e5e3df
GRV 022217,L6,6,Found,2003,http://www.lpi.usra.edu/meteor/metbull.php?code=47922,-72.778333,75.320833,#c7ced2
NWA 4271,Eucrite-pmict,6,Found,2003,http://www.lpi.usra.edu/meteor/metbull.php?code=35394,27.95,-7.83333,#dcb691
LV 051,L5,6,Found,2003,http://www.lpi.usra.edu/meteor/metbull.php?code=44718,34.525,-116.95333,#cdb998
SaU 315,H6,6,Found,2004,http://www.lpi.usra.edu/meteor/metbull.php?code=34542,21.01333,57.315,#d7bba3
ALH 06005,H~5,6,Found,2006,http://www.lpi.usra.edu/meteor/metbull.php?code=44862,-76.70522,158.77838,#e5e3df
RdDL 064,H5,6,Found,2006,http://www.lpi.usra.edu/meteor/metbull.php?code=45970,35.64133,-114.09,#c6ae8c
RdDL 063,H4,6,Found,2006,http://www.lpi.usra.edu/meteor/metbull.php?code=45969,35.63333,-114.08333,#c7ac8c
JaH 522,H6,6,Found,2008,http://www.lpi.usra.edu/meteor/metbull.php?code=51409,19.5317,55.18148,#e5d3af
JaH 524,H6,6,Found,2008,http://www.lpi.usra.edu/meteor/metbull.php?code=51411,19.53122,55.17975,#e4d2ae
Caleta el Cobre 018,H5,6,Found,2010,http://www.lpi.usra.edu/meteor/metbull.php?code=54829,-24.25,-70.51667,#8f9296
Y-74487,H6,5.99,Found,1974,http://www.lpi.usra.edu/meteor/metbull.php?code=24865,0,35.66667,#586c53
Y-791260,H4/5,5.99,Found,1979,http://www.lpi.usra.edu/meteor/metbull.php?code=26609,-71.5,35.66667,#e5e3df
Y-81077,L4,5.99,Found,1981,http://www.lpi.usra.edu/meteor/metbull.php?code=29138,-71.5,35.66667,#e5e3df
Y-86341,H4,5.99,Found,1986,http://www.lpi.usra.edu/meteor/metbull.php?code=29847,-71.5,35.66667,#e5e3df
GRV 050111,L5,5.99,Found,2006,http://www.lpi.usra.edu/meteor/metbull.php?code=46421,-72.97944,75.26306,#87a3ae
Y-792952,H6,5.98,Found,1979,http://www.lpi.usra.edu/meteor/metbull.php?code=28301,-71.5,35.66667,#e5e3df
A-9012,Stone-uncl,5.98,Found,1990,http://www.lpi.usra.edu/meteor/metbull.php?code=4845,-72,26,#5f6153
MET 00761,CV3,5.98,Found,2000,http://www.lpi.usra.edu/meteor/metbull.php?code=15995,-79.68333,155.75,#68666b
MET 00822,L5,5.97,Found,2000,http://www.lpi.usra.edu/meteor/metbull.php?code=16056,-79.68333,155.75,#68666b
Y-792165,Stone-uncl,5.95,Found,1979,http://www.lpi.usra.edu/meteor/metbull.php?code=27514,-71.5,35.66667,#e5e3df
Y-86358,H4,5.95,Found,1986,http://www.lpi.usra.edu/meteor/metbull.php?code=29864,-71.5,35.66667,#e5e3df
A-880247,Stone-uncl,5.95,Found,1988,http://www.lpi.usra.edu/meteor/metbull.php?code=2956,-72,26,#5f6153
Y-790629,LL,5.94,Found,1979,http://www.lpi.usra.edu/meteor/metbull.php?code=25978,-71.5,35.66667,#e5e3df
Y-8312,H5,5.94,Found,1983,http://www.lpi.usra.edu/meteor/metbull.php?code=29417,-71.5,35.66667,#e5e3df
A-881534,Stone-uncl,5.94,Found,1988,http://www.lpi.usra.edu/meteor/metbull.php?code=4243,-72,26,#5f6153
LAP 02403,LL5,5.94,Found,2002,http://www.lpi.usra.edu/meteor/metbull.php?code=12670,-86.36667,-70,#0
GRV 022271,L6,5.94,Found,2003,http://www.lpi.usra.edu/meteor/metbull.php?code=47938,-72.778333,75.311944,#d0d8dc
Y-74147,H4,5.93,Found,1974,http://www.lpi.usra.edu/meteor/metbull.php?code=24525,-71.5,35.66667,#e5e3df
ALHA77210,H6,5.93,Found,1977,http://www.lpi.usra.edu/meteor/metbull.php?code=1521,-76.71667,159.66667,#352f27
Y-792128,Stone-uncl,5.93,Found,1979,http://www.lpi.usra.edu/meteor/metbull.php?code=27477,-71.5,35.66667,#e5e3df
Y-792150,Stone-uncl,5.93,Found,1979,http://www.lpi.usra.edu/meteor/metbull.php?code=27499,-71.5,35.66667,#e5e3df
A-880254,Stone-uncl,5.93,Found,1988,http://www.lpi.usra.edu/meteor/metbull.php?code=2963,-72,26,#5f6153
MET 00772,LL5,5.93,Found,2000,http://www.lpi.usra.edu/meteor/metbull.php?code=16006,-79.68333,155.75,#68666b
QUE 02144,H5,5.93,Found,2002,http://www.lpi.usra.edu/meteor/metbull.php?code=18957,-84,168,#e5e3df
GRV 022235,L6,5.92,Found,2003,http://www.lpi.usra.edu/meteor/metbull.php?code=47926,-72.778611,75.315278,#d0d8db
Anoual,Lunar,5.92,Found,2006,http://www.lpi.usra.edu/meteor/metbull.php?code=45975,32.73458,-2.95797,#b3a388
A-881557,Stone-uncl,5.91,Found,1988,http://www.lpi.usra.edu/meteor/metbull.php?code=4266,-72,26,#5f6153
MET 00810,CM2,5.91,Found,2000,http://www.lpi.usra.edu/meteor/metbull.php?code=16044,-79.68333,155.75,#68666b
Y-75191,L6,5.9,Found,1975,http://www.lpi.usra.edu/meteor/metbull.php?code=25232,-71.5,35.66667,#e5e3df
Y-790078,H4,5.9,Found,1979,http://www.lpi.usra.edu/meteor/metbull.php?code=25427,-71.5,35.66667,#e5e3df
Y-793334,H5,5.9,Found,1979,http://www.lpi.usra.edu/meteor/metbull.php?code=28683,-71.5,35.66667,#e5e3df
ALHA81082,H5,5.9,Found,1981,http://www.lpi.usra.edu/meteor/metbull.php?code=2042,-76.69222,159.39055,#8fadb5
ALHA81078,H6,5.9,Found,1981,http://www.lpi.usra.edu/meteor/metbull.php?code=2038,-76.69139,159.38778,#93afb7
ALH 82132,EH4,5.9,Found,1982,http://www.lpi.usra.edu/meteor/metbull.php?code=508,-76.97583,156.94856,#e5e3df
Y-86656,Stone-uncl,5.9,Found,1986,http://www.lpi.usra.edu/meteor/metbull.php?code=30162,-71.5,35.66667,#e5e3df
LEW 86362,H5,5.9,Found,1986,http://www.lpi.usra.edu/meteor/metbull.php?code=13293,-84.27385,161.68603,#e5e3df
LEW 86384,H5,5.9,Found,1986,http://www.lpi.usra.edu/meteor/metbull.php?code=13315,-84.2554,161.41838,#e5e3df
A-87351,Stone-uncl,5.9,Found,1987,http://www.lpi.usra.edu/meteor/metbull.php?code=2708,-72,26,#5f6153
LEW 88539,H5,5.9,Found,1988,http://www.lpi.usra.edu/meteor/metbull.php?code=14280,-84.25191,161.41098,#e5e3df
LEW 88577,H6,5.9,Found,1988,http://www.lpi.usra.edu/meteor/metbull.php?code=14317,-84.25061,161.40731,#e5e3df
LEW 88151,H5,5.9,Found,1988,http://www.lpi.usra.edu/meteor/metbull.php?code=13904,-84.24608,161.40195,#e5e3df
MAC 88169,H5,5.9,Found,1988,http://www.lpi.usra.edu/meteor/metbull.php?code=15333,-84.21667,160.5,#e5e3df
FRO 90007,H5/6,5.9,Found,1990,http://www.lpi.usra.edu/meteor/metbull.php?code=10406,-72.95341,160.52175,#b7b7c6
EET 90412,H6,5.9,Found,1990,http://www.lpi.usra.edu/meteor/metbull.php?code=8821,-76.27372,156.42783,#e5e3df
PCA 91334,L6,5.9,Found,1991,http://www.lpi.usra.edu/meteor/metbull.php?code=18625,-85.68161,-68.7891,#0
PCA 91227,H6,5.9,Found,1991,http://www.lpi.usra.edu/meteor/metbull.php?code=18518,-85.68027,-68.75903,#0
PCA 91195,H5,5.9,Found,1991,http://www.lpi.usra.edu/meteor/metbull.php?code=18486,-85.68702,-67.77661,#0
QUE 93298,L5,5.9,Found,1993,http://www.lpi.usra.edu/meteor/metbull.php?code=19386,-84,168,#e5e3df
QUE 93619,L5,5.9,Found,1993,http://www.lpi.usra.edu/meteor/metbull.php?code=19706,-84,168,#e5e3df
QUE 93179,L5,5.9,Found,1993,http://www.lpi.usra.edu/meteor/metbull.php?code=19268,-84.57587,162.5685,#e5e3df
QUE 93317,L5,5.9,Found,1993,http://www.lpi.usra.edu/meteor/metbull.php?code=19405,-84.57909,162.03858,#e5e3df
LEW 93857,H6,5.9,Found,1993,http://www.lpi.usra.edu/meteor/metbull.php?code=14579,-84.27375,161.68588,#e5e3df
QUE 94569,L6,5.9,Found,1994,http://www.lpi.usra.edu/meteor/metbull.php?code=20200,-84,168,#e5e3df
QUE 94721,H6,5.9,Found,1994,http://www.lpi.usra.edu/meteor/metbull.php?code=20352,-84,168,#e5e3df
EET 96099,H6,5.9,Found,1996,http://www.lpi.usra.edu/meteor/metbull.php?code=9693,-76.18333,157.16667,#e5e3df
EET 96124,L5,5.9,Found,1996,http://www.lpi.usra.edu/meteor/metbull.php?code=9716,-76.18333,157.16667,#e5e3df
EET 96214,LL4,5.9,Found,1996,http://www.lpi.usra.edu/meteor/metbull.php?code=9805,-76.18333,157.16667,#e5e3df
EET 96269,H6,5.9,Found,1996,http://www.lpi.usra.edu/meteor/metbull.php?code=9860,-76.18333,157.16667,#e5e3df
QUE 97145,LL5,5.9,Found,1997,http://www.lpi.usra.edu/meteor/metbull.php?code=20603,-84,168,#e5e3df
QUE 97775,LL5,5.9,Found,1997,http://www.lpi.usra.edu/meteor/metbull.php?code=21230,-84,168,#e5e3df
QUE 99137,LL5,5.9,Found,1999,http://www.lpi.usra.edu/meteor/metbull.php?code=21589,-84,168,#e5e3df
QUE 99138,LL5,5.9,Found,1999,http://www.lpi.usra.edu/meteor/metbull.php?code=21590,-84,168,#e5e3df
QUE 99347,LL5,5.9,Found,1999,http://www.lpi.usra.edu/meteor/metbull.php?code=21796,-84,168,#e5e3df
QUE 99594,L6,5.9,Found,1999,http://www.lpi.usra.edu/meteor/metbull.php?code=22040,-84,168,#e5e3df
QUE 99595,LL5,5.9,Found,1999,http://www.lpi.usra.edu/meteor/metbull.php?code=22041,-84,168,#e5e3df
RdDL 023,L5,5.9,Found,2002,http://www.lpi.usra.edu/meteor/metbull.php?code=22546,35.66375,-114.02698,#c9b08e
SaU 440,LL~5,5.9,Found,2007,http://www.lpi.usra.edu/meteor/metbull.php?code=45931,20.55157,56.68308,#dbc3a2
JaH 487,H6,5.9,Found,2008,http://www.lpi.usra.edu/meteor/metbull.php?code=50677,19.97567,56.418,#c3bcaf
FRO 10083,LL3,5.9,Found,2011,http://www.lpi.usra.edu/meteor/metbull.php?code=54879,-72.95128,160.51542,#b7bbc7
Y-792962,E3,5.89,Found,1979,http://www.lpi.usra.edu/meteor/metbull.php?code=28311,-71.5,35.66667,#e5e3df
Y-81045,H4,5.89,Found,1981,http://www.lpi.usra.edu/meteor/metbull.php?code=29106,-71.5,35.66667,#e5e3df
Y-86372,H4,5.89,Found,1986,http://www.lpi.usra.edu/meteor/metbull.php?code=29878,-71.5,35.66667,#e5e3df
Y-86741,LL6,5.89,Found,1986,http://www.lpi.usra.edu/meteor/metbull.php?code=30247,-71.5,35.66667,#e5e3df
EET 96018,CM2,5.89,Found,1996,http://www.lpi.usra.edu/meteor/metbull.php?code=9612,-76.18333,157.16667,#e5e3df
Y-75150,L6,5.88,Found,1975,http://www.lpi.usra.edu/meteor/metbull.php?code=25191,-71.5,35.66667,#e5e3df
FRO 90183,H4,5.88,Found,1990,http://www.lpi.usra.edu/meteor/metbull.php?code=10573,-72.95488,160.47328,#bbbfcb
QUE 02174,H5,5.88,Found,2002,http://www.lpi.usra.edu/meteor/metbull.php?code=18987,-84,168,#e5e3df
MAC 02614,H5,5.88,Found,2002,http://www.lpi.usra.edu/meteor/metbull.php?code=14913,-84.21667,160.5,#e5e3df
A-881569,Stone-uncl,5.87,Found,1988,http://www.lpi.usra.edu/meteor/metbull.php?code=4278,-72,26,#5f6153
Y-75056,L6,5.86,Found,1975,http://www.lpi.usra.edu/meteor/metbull.php?code=25097,-71.5,35.66667,#e5e3df
Y-791185,H5,5.86,Found,1979,http://www.lpi.usra.edu/meteor/metbull.php?code=26534,-71.5,35.66667,#e5e3df
Y-791620,H4/5,5.86,Found,1979,http://www.lpi.usra.edu/meteor/metbull.php?code=26969,-71.5,35.66667,#e5e3df
Y-792963,E3,5.86,Found,1979,http://www.lpi.usra.edu/meteor/metbull.php?code=28312,-71.5,35.66667,#e5e3df
Y-793176,H4,5.86,Found,1979,http://www.lpi.usra.edu/meteor/metbull.php?code=28525,-71.5,35.66667,#e5e3df
Y-8447,H4,5.86,Found,1984,http://www.lpi.usra.edu/meteor/metbull.php?code=29494,-71.5,35.66667,#e5e3df
Y-86367,H4,5.86,Found,1986,http://www.lpi.usra.edu/meteor/metbull.php?code=29873,-71.5,35.66667,#e5e3df
Y-74562,H6,5.85,Found,1974,http://www.lpi.usra.edu/meteor/metbull.php?code=24940,0,35.66667,#586c53
Y-74296,H5,5.85,Found,1974,http://www.lpi.usra.edu/meteor/metbull.php?code=24674,-71.5,35.66667,#e5e3df
Y-790190,Stone-uncl,5.85,Found,1979,http://www.lpi.usra.edu/meteor/metbull.php?code=25539,-71.5,35.66667,#e5e3df
Y-791244,H4/5,5.85,Found,1979,http://www.lpi.usra.edu/meteor/metbull.php?code=26593,-71.5,35.66667,#e5e3df
Y-791967,H4,5.85,Found,1979,http://www.lpi.usra.edu/meteor/metbull.php?code=27316,-71.5,35.66667,#e5e3df
A-87071,Stone-uncl,5.85,Found,1987,http://www.lpi.usra.edu/meteor/metbull.php?code=2428,-72,26,#5f6153
A-880696,Stone-uncl,5.85,Found,1988,http://www.lpi.usra.edu/meteor/metbull.php?code=3405,-72,26,#5f6153
MAC 02477,H5,5.85,Found,2002,http://www.lpi.usra.edu/meteor/metbull.php?code=14788,-84.21667,160.5,#e5e3df
Y-791247,H4/5,5.84,Found,1979,http://www.lpi.usra.edu/meteor/metbull.php?code=26596,-71.5,35.66667,#e5e3df
Y-791595,H5,5.84,Found,1979,http://www.lpi.usra.edu/meteor/metbull.php?code=26944,-71.5,35.66667,#e5e3df
Y-791747,CO3,5.84,Found,1979,http://www.lpi.usra.edu/meteor/metbull.php?code=27096,-71.5,35.66667,#e5e3df
Y-792241,Stone-uncl,5.84,Found,1979,http://www.lpi.usra.edu/meteor/metbull.php?code=27590,-71.5,35.66667,#e5e3df
ALH 88113,H5,5.84,Found,1988,http://www.lpi.usra.edu/meteor/metbull.php?code=1157,-76.71667,159.33333,#80afb7
GRV 053744,L5,5.84,Found,2006,http://www.lpi.usra.edu/meteor/metbull.php?code=46498,-72.78111,75.27139,#cbd3d5
Y-75182,L6,5.83,Found,1975,http://www.lpi.usra.edu/meteor/metbull.php?code=25223,-71.5,35.66667,#e5e3df
ALHA77238,H6,5.83,Found,1977,http://www.lpi.usra.edu/meteor/metbull.php?code=1549,-76.71667,159.66667,#352f27
Y-790613,LL,5.83,Found,1979,http://www.lpi.usra.edu/meteor/metbull.php?code=25962,-71.5,35.66667,#e5e3df
Y-82151,L3,5.83,Found,1982,http://www.lpi.usra.edu/meteor/metbull.php?code=29345,-71.5,35.66667,#e5e3df
A-881431,Stone-uncl,5.83,Found,1988,http://www.lpi.usra.edu/meteor/metbull.php?code=4140,-72,26,#5f6153
GRV 022909,LL6,5.83,Found,2003,http://www.lpi.usra.edu/meteor/metbull.php?code=50097,-72.775,75.3181,#d7dfe3
Y-790288,H4,5.82,Found,1979,http://www.lpi.usra.edu/meteor/metbull.php?code=25637,-71.5,35.66667,#e5e3df
FRO 90219,Stone-uncl,5.82,Found,1990,http://www.lpi.usra.edu/meteor/metbull.php?code=10608,-72.99083,160.37584,#4c4853
MET 00631,L5,5.82,Found,2000,http://www.lpi.usra.edu/meteor/metbull.php?code=15865,-79.68333,155.75,#68666b
GRV 022183,L6,5.82,Found,2003,http://www.lpi.usra.edu/meteor/metbull.php?code=49953,-72.7811,75.2922,#d2dbe4
Y-790076,H4,5.81,Found,1979,http://www.lpi.usra.edu/meteor/metbull.php?code=25425,-71.5,35.66667,#e5e3df
Y-790481,H5,5.81,Found,1979,http://www.lpi.usra.edu/meteor/metbull.php?code=25830,-71.5,35.66667,#e5e3df
LAP 02399,L5,5.81,Found,2002,http://www.lpi.usra.edu/meteor/metbull.php?code=12666,-86.36667,-70,#0
RdDL 078,Unknown,5.81,Found,2012,http://www.lpi.usra.edu/meteor/metbull.php?code=56294,35.67,-114.06,#cbad8b
LV 002,LL4,5.8,Found,1963,http://www.lpi.usra.edu/meteor/metbull.php?code=14726,34.5,-116.95,#c7b38f
Y-74220,H5,5.8,Found,1974,http://www.lpi.usra.edu/meteor/metbull.php?code=24598,-71.5,35.66667,#e5e3df
ALHA77291,H5,5.8,Found,1977,http://www.lpi.usra.edu/meteor/metbull.php?code=1601,-76.71667,159.66667,#352f27
Y-791839,Ureilite,5.8,Found,1979,http://www.lpi.usra.edu/meteor/metbull.php?code=27188,-71.5,35.66667,#e5e3df
RKPA80246,Mesosiderite-an,5.8,Found,1980,http://www.lpi.usra.edu/meteor/metbull.php?code=22515,-76.20809,158.49261,#e5e3df
EET 83361,LL5,5.8,Found,1983,http://www.lpi.usra.edu/meteor/metbull.php?code=7997,-76.28222,157.21722,#c1dfe8
FRO 84022,H3,5.8,Found,1984,http://www.lpi.usra.edu/meteor/metbull.php?code=10384,-72.95488,160.47328,#bbbfcb
ALH 85055,H5,5.8,Found,1985,http://www.lpi.usra.edu/meteor/metbull.php?code=921,-76.90372,156.75302,#e5e3df
LEW 86106,H5,5.8,Found,1986,http://www.lpi.usra.edu/meteor/metbull.php?code=13045,-84.24971,161.38443,#e5e3df
LEW 87054,H5,5.8,Found,1987,http://www.lpi.usra.edu/meteor/metbull.php?code=13528,-84.25427,161.47107,#e5e3df
EET 87679,L6,5.8,Found,1987,http://www.lpi.usra.edu/meteor/metbull.php?code=8229,-76.18333,157.16667,#e5e3df
EET 87718,H5,5.8,Found,1987,http://www.lpi.usra.edu/meteor/metbull.php?code=8268,-76.18333,157.16667,#e5e3df
EET 87527,CK5,5.8,Found,1987,http://www.lpi.usra.edu/meteor/metbull.php?code=8077,-76.27543,156.50174,#e5e3df
EET 87795,L6,5.8,Found,1987,http://www.lpi.usra.edu/meteor/metbull.php?code=8345,-76.28474,156.44928,#e5e3df
LEW 88413,H6,5.8,Found,1988,http://www.lpi.usra.edu/meteor/metbull.php?code=14158,-84.24595,161.46706,#e5e3df
LEW 88420,H6,5.8,Found,1988,http://www.lpi.usra.edu/meteor/metbull.php?code=14165,-84.24349,161.44035,#e5e3df
LEW 88759,H5,5.8,Found,1988,http://www.lpi.usra.edu/meteor/metbull.php?code=14496,-84.27201,161.41056,#e5e3df
LEW 88491,L6,5.8,Found,1988,http://www.lpi.usra.edu/meteor/metbull.php?code=14235,-84.25027,161.38805,#e5e3df
LEW 88578,H5,5.8,Found,1988,http://www.lpi.usra.edu/meteor/metbull.php?code=14318,-84.24885,161.37186,#e5e3df
LEW 88651,L6,5.8,Found,1988,http://www.lpi.usra.edu/meteor/metbull.php?code=14388,-84.29084,161.33845,#e5e3df
EET 90039,CK5,5.8,Found,1990,http://www.lpi.usra.edu/meteor/metbull.php?code=8449,-76.27893,156.51525,#e5e3df
EET 90227,L6,5.8,Found,1990,http://www.lpi.usra.edu/meteor/metbull.php?code=8636,-76.28392,156.47398,#e5e3df
EET 90781,L6,5.8,Found,1990,http://www.lpi.usra.edu/meteor/metbull.php?code=9190,-76.2829,156.46722,#e5e3df
EET 90768,L6,5.8,Found,1990,http://www.lpi.usra.edu/meteor/metbull.php?code=9177,-76.28808,156.43718,#e5e3df
EET 90093,L6,5.8,Found,1990,http://www.lpi.usra.edu/meteor/metbull.php?code=8502,-76.28894,156.41402,#e5e3df
PCA 91115,H5,5.8,Found,1991,http://www.lpi.usra.edu/meteor/metbull.php?code=18406,-85.55774,-68.33002,#0
PAT 91551,L6,5.8,Found,1991,http://www.lpi.usra.edu/meteor/metbull.php?code=18169,-84.56833,-61.73123,#e5e3df
BEC 92600,L6,5.8,Found,1992,http://www.lpi.usra.edu/meteor/metbull.php?code=4991,-76.03333,160.18333,#91a3aa
EET 92091,L6,5.8,Found,1992,http://www.lpi.usra.edu/meteor/metbull.php?code=9493,-76.08364,156.23183,#e5e3df
EET 92084,H5,5.8,Found,1992,http://www.lpi.usra.edu/meteor/metbull.php?code=9486,-76.04222,156.12818,#e5e3df
QUE 94495,L6,5.8,Found,1994,http://www.lpi.usra.edu/meteor/metbull.php?code=20127,-84,168,#e5e3df
QUE 94766,H6,5.8,Found,1994,http://www.lpi.usra.edu/meteor/metbull.php?code=20396,-84,168,#e5e3df
QUE 97308,LL5,5.8,Found,1997,http://www.lpi.usra.edu/meteor/metbull.php?code=20766,-84,168,#e5e3df
QUE 97309,LL5,5.8,Found,1997,http://www.lpi.usra.edu/meteor/metbull.php?code=20767,-84,168,#e5e3df
QUE 97327,LL5,5.8,Found,1997,http://www.lpi.usra.edu/meteor/metbull.php?code=20785,-84,168,#e5e3df
QUE 97741,LL5,5.8,Found,1997,http://www.lpi.usra.edu/meteor/metbull.php?code=21197,-84,168,#e5e3df
QUE 97881,LL5,5.8,Found,1997,http://www.lpi.usra.edu/meteor/metbull.php?code=21335,-84,168,#e5e3df
LEW 97220,H5,5.8,Found,1997,http://www.lpi.usra.edu/meteor/metbull.php?code=14633,-84.26667,161.5,#e5e3df
GRA 98124,H5,5.8,Found,1998,http://www.lpi.usra.edu/meteor/metbull.php?code=11116,-86.71667,-141.5,#0
QUE 99512,H5,5.8,Found,1999,http://www.lpi.usra.edu/meteor/metbull.php?code=21958,-84,168,#e5e3df
QUE 99540,LL5,5.8,Found,1999,http://www.lpi.usra.edu/meteor/metbull.php?code=21986,-84,168,#e5e3df
QUE 99625,LL5,5.8,Found,1999,http://www.lpi.usra.edu/meteor/metbull.php?code=22071,-84,168,#e5e3df
MET 00845,L5,5.8,Found,2000,http://www.lpi.usra.edu/meteor/metbull.php?code=16079,-79.68333,159.75,#e5e3df
MET 01088,Iron; IIIAB,5.8,Found,2001,http://www.lpi.usra.edu/meteor/metbull.php?code=16321,-79.68333,159.75,#e5e3df
JaH 484,H6,5.8,Found,2008,http://www.lpi.usra.edu/meteor/metbull.php?code=50674,19.97892,56.43194,#b6afa3
Y-791541,LL,5.79,Found,1979,http://www.lpi.usra.edu/meteor/metbull.php?code=26890,-71.5,35.66667,#e5e3df
EET 96001,Ureilite,5.79,Found,1996,http://www.lpi.usra.edu/meteor/metbull.php?code=9595,-76.18333,157.16667,#e5e3df
GRV 022318,L6,5.79,Found,2003,http://www.lpi.usra.edu/meteor/metbull.php?code=49981,-72.77333,75.33917,#ccd6d7
GRV 020108,H4,5.79,Found,2003,http://www.lpi.usra.edu/meteor/metbull.php?code=46679,-72.98028,75.25556,#98b3bf
Y-74286,H5,5.77,Found,1974,http://www.lpi.usra.edu/meteor/metbull.php?code=24664,-71.5,35.66667,#e5e3df
ALHA78185,L6,5.77,Found,1977,http://www.lpi.usra.edu/meteor/metbull.php?code=1798,-76.71667,159.66667,#352f27
Y-792910,H4,5.77,Found,1979,http://www.lpi.usra.edu/meteor/metbull.php?code=28259,-71.5,35.66667,#e5e3df
GRV 020080,H5,5.77,Found,2003,http://www.lpi.usra.edu/meteor/metbull.php?code=46662,-72.99028,75.27778,#96b0b7
A-880391,Stone-uncl,5.76,Found,1988,http://www.lpi.usra.edu/meteor/metbull.php?code=3100,-72,26,#5f6153
A-880657,Stone-uncl,5.76,Found,1988,http://www.lpi.usra.edu/meteor/metbull.php?code=3366,-72,26,#5f6153
JaH 430,L4/5,5.757,Found,2007,http://www.lpi.usra.edu/meteor/metbull.php?code=48581,19.93755,56.47403,#b5afa1
Y-792589,H4/5,5.75,Found,1979,http://www.lpi.usra.edu/meteor/metbull.php?code=27938,-71.5,35.66667,#e5e3df
Y-86197,H4,5.75,Found,1986,http://www.lpi.usra.edu/meteor/metbull.php?code=29703,-71.5,35.66667,#e5e3df
Y-86371,H4,5.75,Found,1986,http://www.lpi.usra.edu/meteor/metbull.php?code=29877,-71.5,35.66667,#e5e3df
